titulo;preco;desc;erate;url;lat;lng;Quartos;Lugares de Estacionamento;WC's;Tam. do Lote (m²);Ano Construção;Total m² ;Casas de Banho;Total de Assoalhadas;Nº de Andar;Àrea de Construção (m²);Nº Pisos;Tamanho do Lote:
PEDAÇO DE PARAÍSO NA TERRA;1.495.000 €;  Fantástica herdade situada no Vale dos Barris e Alcube, em pleno Parque Natural da Arrábida, onde a maravilhosa paisagem campestre leva a relaxar e apreciar a vida.10 ha com área de construção total de 648 m2, aquecimento central, ar condicionado e piscina (78 m2) com tratamento de sal. Rés-do-chão com 206 m2, com hall, sala de 50 m2 e cozinha com 17. Terraço coberto com barbecue, duas suites, uma com 33 m2 e outra com 24. Pátio central.No piso superior, com 203 m2, tem uma suite de 21 m2, com sala, outra suite com 25 m2, dois quartos (um com 26 e outro com 20 m2). Casa de banho e corredor com biblioteca. Na cave, com 171 m2 tem uma garagem de 75 m2 para 3...;A+;http://www.remax.pt/Farm-For-Sale-Palmela-Palmela_122191117-198;;;;;;100.000,00;2005;580;;;;;;
t3 enorme na urbanizaçao quinta do mosteiro;160.000 €;Excelente t3 com terraçoMateriais topo de gamaTerraço com 30m2varandabox para 2 carrosvisite ja;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Moreira-Maia_122071062-142;41.710693;-8.798126;3;;;210,00;2011;140;;4;;;;
LUXUOSO T3 C/CONDIÇÕES ESPECIAIS FINANCIAMENTO;250.000 €;Na Portela em prédio pequeno excelente apartamento de tipologia T3 composto por duas suites tendo uma banheira de hidromassagem e outra base de chuveiro com coluna de hidromassagem. Cozinha muito bonita termolaminada de cor branca com orla em alumínio e completamente equipada.Sala e cozinha com acesso a grande terraço coberto, com vistas panorâmicas.Marque já a sua Visita!;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Santo-Antonio-dos-Olivais-Coimbra_123351005-109;40.184611;-8.404874;3;;;1.331,00;2012;147;3;4;1º Andar;147,00;;
t3 duplex  enorme com terraço no condominio penedo residence;217.000 €;Excelente construçaoacabamentos da mais alta quyalidadepossibilidade de personalizarLugar de garagem para 2 viaturasarrumos com 40m2varandaTerraço com 55 m2ligue me para visitarAtt:Fotos de andar modelo;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Milheiros-Maia_122071062-155;41.531742;-8.617892;3;;;140,00;2013;245;;4;;;;
enorme t3 com varanda fenomenal cond. penedo residence;198.000 €;Acabamentos da mais alta qualidadedomoticapersonalizaçao de cozinha e wcsaquecimento centralestores electricosjanelas galvanizadasisolamento termico e acusticovaranda com 10m2box enorme para 2 ou 3 carrosvisite ja;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Milheiros-Maia_122071062-154;41.531742;-8.617892;3;;;214,00;2013;151;;4;;;;
 Moradia Oportunidade 105.000€;105.000 €;Moradia inserida em lote de terreno de 280m2.A moradia é constituída por 2 pisos, sendo o 1º piso composto de sala, cozinha e 1 quarto e wc completo.O 2º piso por 2 quartos e wc. Esta moradia localiza-se numa zona tranquila do Sobralinho, tem proximidade das principais vias de acesso a A1.Marque a sua visita!;A+;http://www.remax.pt/Two-Family-House-For-Sale-Alverca-do-Ribatejo-Vila-Franca-de-Xira_120681132-156;;;3;;;280,00;1993;123;2;4;;;;
T3 novo empreendimento Santa Luzia;180.000 €;T3 de Luxo com construção de 1ª qualidadeAcabamentos de luxoExcelentes áreasSuite com quarto de vestir em alguns dos apartamentos deste empreendimentoReceção montada para eventuais visitas ou ate reunioes de condominio, num conforto unicoLigue me para eventuais esclarecimentos e visitas;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Paranhos-Oporto_122071062-156;41.228038;-8.396012;3;;;160,00;2013;130;;4;;;;
t3 duplex com terraço condominio penedo residence;207.000 €;Excelente apartamento de qualidade supremaAcabamentos personalizados de luxobox para 2 viaturasligue me para visitarNao hesiteA qualidade tem nome...Penedo Residence;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Milheiros-Maia_122071062-151;41.227241;-8.579146;3;;;240,00;2013;135;;4;;;;
T3 em Fabuloso empreendimento Penedo Residence;193.000 €;Apartamento t3 com acabamentos de alta qualidadesuitebox para 2 carrosCozinha equipada totalmentepossibilidade de personalizar algumas areasvisite jaAtt: fotos de andar modelo;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Milheiros-Maia_122071062-150;;;3;;;182,00;2013;145;;4;;;;
t3 enorme no empreendimento Penedo Residence;199.000 €;Construçoes de 1a qualidadeacabamentos topo de gamadomoticasuitepossibilidade de personalizar cozinhas e wcsgaragem fechada para 2 viaturaspara mais pormenores ligue me;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Milheiros-Maia_122071062-153;41.531742;-8.617892;3;;;209,00;2013;151;;4;;;;
fabuloso t3 no empreendimento Monte Penedo Residence;194.000 €;Excelente construçao num empreendimento da mais alta qualidadeTem varandaBox fechada para 2 viaturasAcabamentos da mais alta qualidadePara mais detalhes ligue comigo;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Milheiros-Maia_122071062-152;41.531742;-8.617892;3;;;183,00;2013;145;;4;;;;
VIVER NA FOZ;434.500 €;Nascido no encontro da Rua do Carvalho com a Rua Diogo Botelho que lhe dá o nome, o Edifício Foz Diogo Botelho beneficia de uma localização privilegiada em pleno Porto, a desaguar na Foz. Com zonas verdes à sua volta, espaços abundante, amplas vistas e todos os serviços e comodidades de uma zona que desde sempre tem vindo a fixar os mais exigentes portuenses.Localizado junto à Universidade Católica, são imediatas as ligações do Edifício tanto à Praça do Império e Foz, para um lado, como à Rua Diogo Botelho, Campo Alegre e VCI, pelo outro.;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Foz-do-Douro-Oporto_123571053-179;41.152228;-8.654504;3;;;155,00;2012;147;;4;4º Andar;;;
Villas da Quinta - Vilamoura;1.040.000 €;Situado em Vilamoura próximo do campo de Golfe Victória, numa zona bastante tranquila deste destino de lazer, o Empreendimento “Villas da Quinta” oferece-lhe o privilégio de sentir a vivência do campo mas com todas as comodidades e ao mesmo tempo próximo de tudo aquilo que necessita.Arquitectura tradicional e pormenores cuidados, a escolha de materiais e equipamentos de grande qualidade contribuem para a criação de um espaço monde todos podem usufruir do conforto e estilo de vida mediterrânico. Rodeado de uma extensa zona verde com piscinas e grandes áreas de lazer, o Empreendimento “Villas da Quinta” é mesmo um daqueles lugares onde nos apetece estar.“Villas da Quinta” reflecte os...;A+;http://www.remax.pt/Two-Family-House-For-Sale-Quarteira-Loule_120611204-83;37.107628;-8.14962;3;;;241,00;2012;180;;4;;;;
Fabuloso T6 Duplex Novo -Com Box;370.000 €;O condomínio Villas São João situa-se em São João da Caparica, a 15 Km de Lisboa, a 1,5 km do campo de golfe dos Capuchos, a 10 km dos campos de golfe da Aroeira e a pouco mais de 1 km do centro da Costa da Caparica.Perfeito para quem quer morar numa zona exclusiva, tranquila, sem a confusão da cidade, poderá encontrar a 5 min. a pé as magnificas praias de São João da Caparica, eleitas no top 5 das melhores praias urbanas do mundo, com o seu extenso areal, ideais para o surf, encontra-se perto de supermercados, parque infantil, cafés, campos de ténis, e ciclovia.Apartamentos T2+1, T3 e T3+3 Duplex, com excelentes áreas e acabamentos de grande qualidade, cozinhas totalmente...;A+;http://www.remax.pt/120511154-21;38.662306;-9.240107;6;1;;;2013;210;4;7;2º Andar;180,00;5;
Fabuloso T5 Duplex Novo -Com Box;370.000 €;O condomínio Villas São João situa-se em São João da Caparica, a 15 Km de Lisboa, a 1,5 km do campo de golfe dos Capuchos, a 10 km dos campos de golfe da Aroeira e a pouco mais de 1 km do centro da Costa da Caparica.Perfeito para quem quer morar numa zona exclusiva, tranquila, sem a confusão da cidade, poderá encontrar a 5 min. a pé as magnificas praias de São João da Caparica, eleitas no top 5 das melhores praias urbanas do mundo, com o seu extenso areal, ideais para o surf, encontra-se perto de supermercados, parque infantil, cafés, campos de ténis, e ciclovia.Apartamentos T2+1, T3 e T3+3 Duplex, com excelentes áreas e acabamentos de grande qualidade, cozinhas totalmente...;A+;http://www.remax.pt/120511154-20;38.662306;-9.240107;5;1;;;2013;210;4;6;2º Andar;180,00;5;
t3 fabuloso em empreendimento novo;185.000 €;Acabamentos de luxodomoticapossibilidade de personalizar areasparque infantilcontacte me para melhores e mais detalhes sobre este imovel no centro de tudo, onde mora a qualidade...ligue me ja;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Paranhos-Oporto_122071062-159;41.551676;-8.596996;3;;;141,00;2013;122;;4;;;;
Apartamento T3 na Quinta das Mesuras, Viseu;140.000 €;Apartamento T3 NOVO, na Quinta das Mesuras, em Viseu.Empreendimento de alta qualidade, localizado junto à Loja do Cidadão.Sala com lareira com recuperador de calor, todos os quartos com roupeiro embutido, sendo um em suite, WC mobilado e equipado com louças sanitárias suspensas.Possibilidade de escolha dos móveis de cozinha.Grande varanda com bela paisagem, caldeira a gás canalizado, painel solar com acumulador de 200 l para águas quentes sanitárias, piso radiante com regulação individual em cada divisão, pré-instalação de ar condicionado, som ambiente e domótica.Toda a caixilharia é em alumínio com corte térmico e basculante e os estores...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Viseu-(Santa-Maria-de-Viseu)-Viseu_122031082-12;40.651602;-7.909319;3;;2;166,00;2012;166;2;4;5º Andar;;6;
Villas da Quinta - Vilamoura;1.040.000 €;Situado em Vilamoura próximo do campo de Golfe Victória, numa zona bastante tranquila deste destino de lazer, o Empreendimento “Villas da Quinta” oferece-lhe o privilégio de sentir a vivência do campo mas com todas as comodidades e ao mesmo tempo próximo de tudo aquilo que necessita.Arquitectura tradicional e pormenores cuidados, a escolha de materiais e equipamentos de grande qualidade contribuem para a criação de um espaço monde todos podem usufruir do conforto e estilo de vida mediterrânico. Rodeado de uma extensa zona verde com piscinas e grandes áreas de lazer, o Empreendimento “Villas da Quinta” é mesmo um daqueles lugares onde nos apetece estar.“Villas da Quinta” reflecte os...;A+;http://www.remax.pt/Two-Family-House-For-Sale-Quarteira-Loule_120611204-84;37.107628;-8.14962;3;;;241,00;2012;180;;4;;;;
Apartamento T3 na Quinta das Mesuras, Viseu;140.000 €;Apartamento T3 NOVO, na Quinta das Mesuras, em Viseu.Empreendimento de alta qualidade, localizado junto à Loja do Cidadão.Sala com lareira com recuperador de calor, todos os quartos com roupeiro embutido, sendo um em suite, WC mobilado e equipado com louças sanitárias suspensas.Possibilidade de escolha dos móveis de cozinha.Grande varanda com bela paisagem, caldeira a gás canalizado, painel solar com acumulador de 200 l para águas quentes sanitárias, piso radiante com regulação individual em cada divisão, pré-instalação de ar condicionado, som ambiente e domótica.Toda a caixilharia é em alumínio com corte térmico e basculante e os estores...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Viseu-(Santa-Maria-de-Viseu)-Viseu_122031082-10;40.651455;-7.90904;3;;2;166,00;2012;166;2;4;1º Andar;;6;
MORADIA NA QUINTA DA PEDRA;1.680.000 €;Fantástica moradia de arquitetura moderna, a poucos metros do mar.Inserida numa urbanização só de moradias, em zona calma mas perto de todos os serviços, escolas e transportes.Acabamentos de qualidade e bom gosto.Localização de excelência. ;A+;http://www.remax.pt/Two-Family-House-For-Sale-Cascais-Cascais_121331124-103;38.701977;-9.447752;4;;;469,00;2014;386;;5;;;;
INVESTIMENTO SEGURO - 5,2%;150.000 €;  Na 1ª fase da prestigiada Quinta de Santo António em Miraflores encontra este acolhedor apartamento T1, que alia boas áreas à excelente qualidade de construção que caracteriza este empreendimento com apenas 5 anos.Está atualmente arrendado com contrato de curto/médio prazo, com inquilinos que apresentam garantias seguras. Sendo que a taxa de rentabilidade bruta é de 5,2%, será difícil encontrar uma relação garantia/rendimento tão agradável, pois trata-se de um imóvel de construção recente (2008).PERMUTA por apartamento T3 ou superior na zona centro de Lisboa (preferência às zonas do Areeiro e Olivais), dentro do mesmo estilo de apartamento.O apartamento tem 75 m2 de...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Alges-Oeiras_120801135-58;38.701061;-9.230814;1;;;75,00;2008;75;1;2;5º Andar;75,00;;
Apartamento Novo com Financiamento a 100%;210.000 €;Apartamentos com excelentes áreas e alta qualidade de construção, em prédio de arquitectura moderna, situado na Nova Azeda, em Setúbal.Fáceis acessos á A1 e a zonas comerciais, a 2 minutos do futuro Centro Comercial Alegro de Setúbal.Condições especiais de financiamento a 100%! Pormenores Técnicos: - Caixilharia em alumínio lacado á côr natural c/rotura térmica e vidro duplo,- Estores das janelas em alumínio termolacado e das varandas e terraço, com estoresBrisa, com comando eléctrico,- Pré-instalação de ar condicionado em todas as divisões, incluindo na cozinha,- Aquecimento de águas sanitárias através de painéis solares individuais com  depósito...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Setubal-(Sao-Sebastiao)-Setubal_123411019-93;38.542019;-8.877377;3;;;;2012;150;;4;4º Andar;;;
BOAS CONDIÇÕES DE FINANCIAMENTO;345.000 €;APARTAMENTO DE QUALIDADE SUPERIOR COM CERTIFICAÇÃO ENERGÉTICA CLASSE A+. Com excelentes áreas e localização privilegiada.Dispõe de cozinha totalmente equipada com electrodomésticos de encastrar e TV LCD. Ar condicionado, aquecimento e aspiração central em todas as divisões. Sistema Domótica: detecção de inundação, detecção de incêndio, detecção de intruso e controlo de estores.Dispõe também de painéis solares para aquecimento de águas sanitárias, casas de banho com mobiliário exclusivo, loiças sanitárias suspensas e hidromassagem.Possui ainda janelas e portas para o exterior em madeira/ alumínio com corte térmico, estores térmicos e eléctricos. Portas...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Loures-Loures_123231071-8;38.839274;-9.15817;4;;;;2010;173;3;5;4º Andar;;;
MORADIA - CONDOMÍNIO FECHADO - ALDEIA DO MECO;525.000 €;Moradia de arquitetura contemporânea em condomínio fechado.Composta por 2 pisos, jardim c/relva e piscina c/ 338 m2 exterior. Muita luminosidade, Cozinha totalmente equipada BOSCH.Aquecimento central, painéis solares que contribuem para a redução do custo da fatura no final do mês!!Venha visitar e surpreenda-se não só pela beleza do imóvel mas também pelas envolvências de campo, Mar e as suas gentes. .;A+;http://www.remax.pt/Two-Family-House-For-Sale-Sesimbra-(Castelo)-Sesimbra_121801024-459;38.485609;-9.12348;4;2;1;439,00;2011;201;2;5;;;2;
Adoraria Dispor uma Moradia que Rentabiliza-se!;185.000 €;Excelente Moradia situada em Aires, de 5 assoalhadas, uma sala e quatro quartos, com aproveitamento do sotão, com cozinha totalmente equipada. Dispõe de aquecimento Central (diesel), paineis solares com produção de aquecimento de águas e com uma mais valia de produção de energia com uma rentabilidade aproximadamente 230€/mês em média.Moradia com certificado energético A+, aceita-se permutaNão perca esta oportunidade, marque já a sua visita;A+;http://www.remax.pt/Two-Family-House-For-Sale-Palmela-Palmela_123501051-3;;;2;;;488,00;2002;150;;3;;;;
Apartamento Novo com Financiamento a 100%!;210.000 €;Apartamentos com excelentes áreas e alta qualidade de construção, em prédio de arquitectura moderna, situado na Nova Azeda, em Setúbal.Fáceis acessos á A1 e a zonas comerciais, a 2 minutos do futuro Centro Comercial Alegro de Setúbal.Condições especiais de financiamento a 100%! Pormenores Técnicos: - Caixilharia em alumínio lacado á côr natural c/rotura térmica e vidro duplo,- Estores das janelas em alumínio termolacado e das varandas e terraço, com estoresBrisa, com comando eléctrico,- Pré-instalação de ar condicionado em todas as divisões, incluindo na cozinha,- Aquecimento de águas sanitárias através de painéis solares individuais com  depósito...;A+;http://www.remax.pt/Condo-Apartment-For-Sale-Setubal-(Sao-Sebastiao)-Setubal_123411019-91;38.542015;-8.877372;3;;;;2012;150;;4;3º Andar;;;
